date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,code_commune,nom_commune,code_departement
2022-05-15,716679.0,Maison,56.4,1,75056,Paris,75
2024-03-02,514458.0,Maison,41.9,1,75056,Paris,75
2022-11-04,529494.0,Maison,40.5,1,75056,Paris,75
2022-10-17,520680.0,Maison,42.0,1,75056,Paris,75
2024-03-13,669782.0,Maison,60.4,1,75056,Paris,75
2022-06-23,462886.0,Maison,35.6,1,75056,Paris,75
2023-11-04,471153.0,Maison,41.3,1,75056,Paris,75
2024-12-14,731826.0,Maison,57.1,1,75056,Paris,75
2024-11-07,440946.0,Maison,34.4,1,75056,Paris,75
2023-01-05,486506.0,Maison,42.9,1,75056,Paris,75
2024-09-22,691279.0,Maison,61.5,1,75056,Paris,75
2022-11-14,539996.0,Maison,37.5,1,75056,Paris,75
2022-07-27,462845.0,Maison,33.9,1,75056,Paris,75
2024-12-14,579068.0,Maison,47.5,1,75056,Paris,75
2022-09-26,366779.0,Maison,32.7,1,75056,Paris,75
2023-01-06,520123.0,Maison,50.3,1,75056,Paris,75
2022-12-06,767483.0,Maison,57.7,1,75056,Paris,75
2024-01-17,531687.0,Maison,54.2,1,75056,Paris,75
2024-06-28,567080.0,Maison,52.8,1,75056,Paris,75
2024-07-08,669822.0,Maison,50.7,1,75056,Paris,75
2024-08-18,418098.0,Maison,38.9,1,75056,Paris,75
2024-06-21,631877.0,Maison,60.0,1,75056,Paris,75
2024-02-22,503815.0,Maison,46.0,1,75056,Paris,75
2022-11-28,549133.0,Maison,47.3,1,75056,Paris,75
2022-10-11,769114.0,Maison,57.2,1,75056,Paris,75
2024-09-11,581177.0,Maison,59.0,1,75056,Paris,75
2022-07-30,723446.0,Maison,59.0,1,75056,Paris,75
2022-09-13,650916.0,Maison,53.9,1,75056,Paris,75
2023-07-13,537150.0,Maison,40.5,1,75056,Paris,75
2024-06-14,551329.0,Maison,45.7,1,75056,Paris,75
2024-07-12,480583.0,Maison,34.4,1,75056,Paris,75
2024-04-29,835536.0,Maison,59.4,1,75056,Paris,75
2023-04-28,398720.0,Maison,33.2,1,75056,Paris,75
2023-04-05,436638.0,Maison,43.7,1,75056,Paris,75
2023-11-18,455802.0,Maison,32.4,1,75056,Paris,75
2023-08-11,578691.0,Maison,56.4,1,75056,Paris,75
2022-10-12,716814.0,Maison,60.4,1,75056,Paris,75
2022-01-11,656586.0,Maison,55.4,1,75056,Paris,75
2023-03-18,581473.0,Maison,60.0,1,75056,Paris,75
2024-12-16,707140.0,Maison,57.8,1,75056,Paris,75
2023-05-02,596988.0,Maison,44.8,1,75056,Paris,75
2024-05-09,402997.0,Maison,41.0,1,75056,Paris,75
2022-05-09,649618.0,Maison,51.6,1,75056,Paris,75
2022-02-03,488065.0,Maison,35.0,1,75056,Paris,75
2022-10-22,635316.0,Maison,51.4,1,75056,Paris,75
2023-12-24,391026.0,Maison,40.7,1,75056,Paris,75
2022-06-25,453541.0,Maison,39.1,1,75056,Paris,75
2024-12-13,543883.0,Maison,48.0,1,75056,Paris,75
2024-11-05,650014.0,Maison,48.6,1,75056,Paris,75
2024-08-20,874332.0,Maison,76.2,2,75056,Paris,75
2024-02-04,585454.0,Maison,51.1,2,75056,Paris,75
2022-05-19,594227.0,Maison,61.4,2,75056,Paris,75
2022-08-01,864484.0,Maison,65.9,2,75056,Paris,75
2023-11-12,1139588.0,Maison,86.8,2,75056,Paris,75
2023-11-25,626652.0,Maison,55.5,2,75056,Paris,75
2024-08-09,928154.0,Maison,88.9,2,75056,Paris,75
2023-01-09,1155194.0,Maison,97.1,2,75056,Paris,75
2024-07-26,879376.0,Maison,88.8,2,75056,Paris,75
2023-02-13,536836.0,Maison,50.8,2,75056,Paris,75
2023-09-28,1027013.0,Maison,92.4,2,75056,Paris,75
2024-08-27,1066041.0,Maison,74.3,2,75056,Paris,75
2023-01-27,811450.0,Maison,61.4,2,75056,Paris,75
2022-04-08,865511.0,Maison,63.0,2,75056,Paris,75
2022-09-12,1023062.0,Maison,91.4,2,75056,Paris,75
2024-03-30,1031708.0,Maison,88.2,2,75056,Paris,75
2024-03-02,1186570.0,Maison,85.4,2,75056,Paris,75
2024-10-15,688585.0,Maison,65.6,2,75056,Paris,75
2023-07-01,899609.0,Maison,67.0,2,75056,Paris,75
2022-06-11,1155846.0,Maison,88.3,2,75056,Paris,75
2023-01-05,1007791.0,Maison,70.1,2,75056,Paris,75
2022-06-13,843435.0,Maison,75.7,2,75056,Paris,75
2024-07-02,717342.0,Maison,65.1,2,75056,Paris,75
2024-06-28,914161.0,Maison,78.5,2,75056,Paris,75
2023-12-24,648979.0,Maison,66.2,2,75056,Paris,75
2022-04-28,924498.0,Maison,79.1,2,75056,Paris,75
2024-01-15,667185.0,Maison,52.7,2,75056,Paris,75
2022-11-24,978084.0,Maison,74.1,2,75056,Paris,75
2024-06-16,984307.0,Maison,95.7,2,75056,Paris,75
2024-01-21,503082.0,Maison,50.7,2,75056,Paris,75
2022-03-08,944301.0,Maison,66.7,2,75056,Paris,75
2024-01-30,1010757.0,Maison,78.6,2,75056,Paris,75
2022-10-09,891261.0,Maison,67.2,2,75056,Paris,75
2023-07-25,862141.0,Maison,74.9,2,75056,Paris,75
2023-01-17,620847.0,Maison,61.2,2,75056,Paris,75
2022-08-30,842129.0,Maison,73.5,2,75056,Paris,75
2024-07-02,670492.0,Maison,61.8,2,75056,Paris,75
2024-10-02,745952.0,Maison,59.5,2,75056,Paris,75
2022-06-01,602788.0,Maison,58.8,2,75056,Paris,75
2024-06-30,990653.0,Maison,71.2,2,75056,Paris,75
2023-10-17,1320716.0,Maison,97.9,2,75056,Paris,75
2023-08-18,1062573.0,Maison,81.7,2,75056,Paris,75
2022-12-23,1268742.0,Maison,92.7,2,75056,Paris,75
2022-09-06,1058494.0,Maison,87.9,2,75056,Paris,75
2023-04-30,1304006.0,Maison,97.3,2,75056,Paris,75
2024-01-26,852985.0,Maison,87.7,2,75056,Paris,75
2022-09-23,1029497.0,Maison,71.9,2,75056,Paris,75
2023-09-26,791093.0,Maison,79.0,2,75056,Paris,75
2024-09-07,893328.0,Maison,68.5,2,75056,Paris,75
2022-06-01,994241.0,Maison,74.8,2,75056,Paris,75
2022-06-01,612807.0,Maison,55.1,2,75056,Paris,75
2023-12-07,913381.0,Maison,71.0,2,75056,Paris,75
2023-01-08,750944.0,Maison,55.3,2,75056,Paris,75
2024-10-26,884996.0,Maison,86.6,2,75056,Paris,75
2022-09-12,923456.0,Maison,93.6,2,75056,Paris,75
2022-11-28,822849.0,Maison,74.4,2,75056,Paris,75
2023-12-10,842711.0,Maison,64.8,2,75056,Paris,75
2023-08-05,1153454.0,Maison,95.4,2,75056,Paris,75
2023-07-17,977663.0,Maison,90.5,2,75056,Paris,75
2024-12-28,609051.0,Maison,55.1,2,75056,Paris,75
2022-11-12,679473.0,Maison,53.6,2,75056,Paris,75
2023-11-23,723097.0,Maison,57.4,2,75056,Paris,75
2022-02-28,1111175.0,Maison,90.3,2,75056,Paris,75
2023-06-27,750110.0,Maison,53.0,2,75056,Paris,75
2024-05-03,1074466.0,Maison,80.9,2,75056,Paris,75
2023-08-17,772808.0,Maison,79.3,2,75056,Paris,75
2023-05-17,889529.0,Maison,80.5,2,75056,Paris,75
2023-09-02,1139295.0,Maison,88.4,2,75056,Paris,75
2022-11-20,918861.0,Maison,71.2,2,75056,Paris,75
2023-02-22,840671.0,Maison,70.5,2,75056,Paris,75
2023-10-16,676027.0,Maison,65.7,2,75056,Paris,75
2024-03-27,1167197.0,Maison,85.0,2,75056,Paris,75
2022-08-06,630374.0,Maison,55.4,2,75056,Paris,75
2023-07-02,764804.0,Maison,64.6,2,75056,Paris,75
2022-04-14,729611.0,Maison,71.0,2,75056,Paris,75
2024-05-06,723256.0,Maison,63.2,2,75056,Paris,75
2022-11-24,841713.0,Maison,61.2,2,75056,Paris,75
2023-10-03,1251890.0,Maison,88.9,2,75056,Paris,75
2024-11-20,604270.0,Maison,58.3,2,75056,Paris,75
2024-10-15,993627.0,Maison,71.9,2,75056,Paris,75
2024-11-01,961324.0,Maison,68.0,3,75056,Paris,75
2023-12-24,1042208.0,Maison,96.9,3,75056,Paris,75
2024-08-21,763251.0,Maison,69.7,3,75056,Paris,75
2022-08-09,824156.0,Maison,85.5,3,75056,Paris,75
2024-01-20,1317167.0,Maison,95.2,3,75056,Paris,75
2024-03-31,1332117.0,Maison,117.3,3,75056,Paris,75
2024-01-13,859541.0,Maison,69.9,3,75056,Paris,75
2024-10-29,1028140.0,Maison,103.3,3,75056,Paris,75
2022-09-01,1179870.0,Maison,96.4,3,75056,Paris,75
2024-02-04,755812.0,Maison,75.1,3,75056,Paris,75
2024-01-19,1340577.0,Maison,119.4,3,75056,Paris,75
2024-11-08,1231824.0,Maison,116.7,3,75056,Paris,75
2022-03-21,912728.0,Maison,93.2,3,75056,Paris,75
2024-08-28,846614.0,Maison,75.6,3,75056,Paris,75
2024-11-21,1041806.0,Maison,101.0,3,75056,Paris,75
2023-10-15,1066549.0,Maison,75.8,3,75056,Paris,75
2023-09-05,1109638.0,Maison,77.3,3,75056,Paris,75
2024-11-09,1275722.0,Maison,106.0,3,75056,Paris,75
2023-09-06,1324899.0,Maison,101.9,3,75056,Paris,75
2023-11-10,949594.0,Maison,98.1,3,75056,Paris,75
2023-09-23,1591981.0,Maison,111.3,3,75056,Paris,75
2022-02-24,1563246.0,Maison,119.5,3,75056,Paris,75
2023-04-12,1154877.0,Maison,106.2,3,75056,Paris,75
2022-12-16,1419904.0,Maison,114.5,3,75056,Paris,75
2024-02-18,1324454.0,Maison,101.4,3,75056,Paris,75
2022-03-06,981789.0,Maison,76.3,3,75056,Paris,75
2023-01-26,1355878.0,Maison,104.6,3,75056,Paris,75
2022-11-07,752968.0,Maison,67.8,3,75056,Paris,75
2024-10-24,994396.0,Maison,94.0,3,75056,Paris,75
2022-05-08,1654183.0,Maison,118.0,3,75056,Paris,75
2023-10-28,1370970.0,Maison,113.4,3,75056,Paris,75
2024-02-11,1581002.0,Maison,132.9,3,75056,Paris,75
2024-12-27,911693.0,Maison,87.4,3,75056,Paris,75
2023-06-26,1009142.0,Maison,89.3,3,75056,Paris,75
2023-05-20,1126999.0,Maison,107.1,3,75056,Paris,75
2023-09-02,938891.0,Maison,85.1,3,75056,Paris,75
2024-09-28,1529459.0,Maison,117.8,3,75056,Paris,75
2023-07-15,987625.0,Maison,87.6,3,75056,Paris,75
2024-02-17,1057390.0,Maison,85.6,3,75056,Paris,75
2023-12-08,1449363.0,Maison,126.1,3,75056,Paris,75
2023-08-18,1750080.0,Maison,130.0,3,75056,Paris,75
2022-06-11,983056.0,Maison,69.3,3,75056,Paris,75
2023-06-10,1049245.0,Maison,89.5,3,75056,Paris,75
2023-07-10,1234873.0,Maison,116.2,3,75056,Paris,75
2022-10-09,1662998.0,Maison,128.5,3,75056,Paris,75
2023-05-06,970933.0,Maison,73.8,3,75056,Paris,75
2024-12-23,1058536.0,Maison,82.6,3,75056,Paris,75
2022-07-25,873486.0,Maison,81.5,3,75056,Paris,75
2022-07-25,1226072.0,Maison,94.0,3,75056,Paris,75
2022-11-20,1147050.0,Maison,111.8,3,75056,Paris,75
2024-09-01,1318651.0,Maison,93.6,3,75056,Paris,75
2023-08-12,1037791.0,Maison,98.3,3,75056,Paris,75
2022-07-03,1116357.0,Maison,87.9,3,75056,Paris,75
2022-03-18,1177541.0,Maison,109.9,3,75056,Paris,75
2022-12-27,1328008.0,Maison,127.2,3,75056,Paris,75
2024-03-24,1256992.0,Maison,128.6,3,75056,Paris,75
2023-08-16,1247772.0,Maison,118.9,3,75056,Paris,75
2022-08-08,1203631.0,Maison,124.8,3,75056,Paris,75
2024-07-19,1436892.0,Maison,128.2,3,75056,Paris,75
2024-10-08,1615098.0,Maison,132.3,3,75056,Paris,75
2024-10-29,1286666.0,Maison,125.6,3,75056,Paris,75
2022-08-19,1027288.0,Maison,97.6,3,75056,Paris,75
2023-06-11,1160179.0,Maison,88.5,3,75056,Paris,75
2023-11-22,1105007.0,Maison,114.3,3,75056,Paris,75
2023-01-31,1467949.0,Maison,119.1,3,75056,Paris,75
2024-04-10,1072083.0,Maison,78.2,3,75056,Paris,75
2022-06-27,1466912.0,Maison,121.5,3,75056,Paris,75
2022-10-15,937391.0,Maison,93.2,3,75056,Paris,75
2022-01-14,1385240.0,Maison,98.3,3,75056,Paris,75
2023-07-01,899216.0,Maison,83.8,3,75056,Paris,75
2022-01-24,1435309.0,Maison,129.9,3,75056,Paris,75
2023-04-29,950239.0,Maison,83.9,3,75056,Paris,75
2023-09-21,717824.0,Maison,70.6,3,75056,Paris,75
2023-09-29,994062.0,Maison,77.1,3,75056,Paris,75
2023-08-28,1423638.0,Maison,112.4,3,75056,Paris,75
2022-10-01,969001.0,Maison,90.9,3,75056,Paris,75
2024-02-05,1158357.0,Maison,98.3,3,75056,Paris,75
2024-08-22,1152662.0,Maison,94.2,3,75056,Paris,75
2023-03-24,1572255.0,Maison,116.9,3,75056,Paris,75
2022-06-17,1507853.0,Maison,117.2,3,75056,Paris,75
2024-01-11,1554523.0,Maison,128.1,4,75056,Paris,75
2022-05-07,1115106.0,Maison,90.6,4,75056,Paris,75
2023-02-19,2140241.0,Maison,153.6,4,75056,Paris,75
2023-11-03,1363178.0,Maison,132.1,4,75056,Paris,75
2023-02-25,1826106.0,Maison,155.8,4,75056,Paris,75
2024-11-11,1722667.0,Maison,144.2,4,75056,Paris,75
2022-09-28,1197860.0,Maison,121.4,4,75056,Paris,75
2022-04-29,1498844.0,Maison,127.1,4,75056,Paris,75
2023-09-24,1679353.0,Maison,130.9,4,75056,Paris,75
2022-01-07,1665280.0,Maison,144.8,4,75056,Paris,75
2022-04-03,1814306.0,Maison,146.6,4,75056,Paris,75
2022-05-04,1550237.0,Maison,119.6,4,75056,Paris,75
2024-08-24,1613835.0,Maison,162.5,4,75056,Paris,75
2022-10-05,1002474.0,Maison,86.7,4,75056,Paris,75
2024-05-10,2120097.0,Maison,148.3,4,75056,Paris,75
2024-07-07,1602955.0,Maison,115.5,4,75056,Paris,75
2024-02-09,2190540.0,Maison,157.0,4,75056,Paris,75
2022-09-30,1290470.0,Maison,90.7,4,75056,Paris,75
2023-01-01,1565305.0,Maison,138.9,4,75056,Paris,75
2022-09-18,1922870.0,Maison,167.4,4,75056,Paris,75
2022-01-08,1548059.0,Maison,145.1,4,75056,Paris,75
2024-08-06,2108771.0,Maison,147.5,4,75056,Paris,75
2024-12-25,1717195.0,Maison,140.6,4,75056,Paris,75
2024-08-01,1240407.0,Maison,115.9,4,75056,Paris,75
2022-08-20,1235405.0,Maison,113.1,4,75056,Paris,75
2022-02-02,1107068.0,Maison,86.7,4,75056,Paris,75
2022-03-10,1033976.0,Maison,104.2,4,75056,Paris,75
2022-04-10,1558324.0,Maison,121.5,4,75056,Paris,75
2024-06-17,1026370.0,Maison,104.6,4,75056,Paris,75
2022-04-26,1103668.0,Maison,103.7,4,75056,Paris,75
2023-04-25,1376523.0,Maison,95.8,4,75056,Paris,75
2023-10-16,1999471.0,Maison,152.5,4,75056,Paris,75
2023-10-19,1763334.0,Maison,132.5,4,75056,Paris,75
2024-12-03,1434448.0,Maison,103.9,4,75056,Paris,75
2022-05-05,1132951.0,Maison,102.6,4,75056,Paris,75
2022-12-25,1627152.0,Maison,130.8,4,75056,Paris,75
2024-10-12,1591467.0,Maison,136.6,4,75056,Paris,75
2024-02-20,989156.0,Maison,87.9,4,75056,Paris,75
2024-05-02,1669489.0,Maison,150.0,4,75056,Paris,75
2023-01-12,1305969.0,Maison,118.3,4,75056,Paris,75
2023-04-07,1750064.0,Maison,147.4,4,75056,Paris,75
2024-08-06,1420503.0,Maison,109.3,4,75056,Paris,75
2024-05-03,1977752.0,Maison,160.8,4,75056,Paris,75
2023-05-13,1339869.0,Maison,130.8,4,75056,Paris,75
2022-06-11,1178927.0,Maison,105.4,4,75056,Paris,75
2022-07-09,2207098.0,Maison,161.5,4,75056,Paris,75
2022-04-16,1751968.0,Maison,129.0,4,75056,Paris,75
2022-03-22,1368064.0,Maison,106.6,4,75056,Paris,75
2023-03-21,1653201.0,Maison,157.4,4,75056,Paris,75
2023-11-13,1712043.0,Maison,124.3,4,75056,Paris,75
2023-03-10,1528967.0,Maison,109.5,4,75056,Paris,75
2022-08-29,2313264.0,Maison,162.7,4,75056,Paris,75
2023-05-12,1939490.0,Maison,146.7,4,75056,Paris,75
2024-03-23,1848080.0,Maison,142.4,4,75056,Paris,75
2023-08-03,1971022.0,Maison,160.9,4,75056,Paris,75
2024-01-06,1410736.0,Maison,116.0,4,75056,Paris,75
2024-10-15,1244760.0,Maison,109.9,4,75056,Paris,75
2024-08-19,1656128.0,Maison,123.1,4,75056,Paris,75
2023-02-21,1648294.0,Maison,148.0,4,75056,Paris,75
2023-03-30,1333648.0,Maison,115.1,4,75056,Paris,75
2024-05-05,1415870.0,Maison,146.3,4,75056,Paris,75
2023-04-17,1146939.0,Maison,108.8,4,75056,Paris,75
2024-10-19,1576256.0,Maison,115.9,4,75056,Paris,75
2023-11-23,1840960.0,Maison,130.3,4,75056,Paris,75
2024-10-01,1430209.0,Maison,105.6,4,75056,Paris,75
2023-12-23,1609494.0,Maison,122.7,4,75056,Paris,75
2024-09-27,1282247.0,Maison,98.2,4,75056,Paris,75
2022-05-01,1379960.0,Maison,99.5,4,75056,Paris,75
2022-06-02,1744324.0,Maison,128.0,4,75056,Paris,75
2022-01-14,2092735.0,Maison,163.4,4,75056,Paris,75
2023-04-19,1618204.0,Maison,118.6,4,75056,Paris,75
2023-03-24,926147.0,Maison,89.7,4,75056,Paris,75
2024-09-16,1441007.0,Maison,126.5,4,75056,Paris,75
2024-12-25,1348766.0,Maison,139.4,4,75056,Paris,75
2024-12-20,1258292.0,Maison,130.3,4,75056,Paris,75
2023-08-11,1761222.0,Maison,144.7,4,75056,Paris,75
2024-05-31,1153169.0,Maison,85.4,4,75056,Paris,75
2022-08-08,2118781.0,Maison,151.7,4,75056,Paris,75
2023-05-09,1952057.0,Maison,161.1,4,75056,Paris,75
2023-12-27,1213912.0,Maison,100.1,4,75056,Paris,75
2024-02-04,1479556.0,Maison,128.6,5,75056,Paris,75
2023-05-14,2347654.0,Maison,198.9,5,75056,Paris,75
2022-06-15,2158191.0,Maison,202.0,5,75056,Paris,75
2022-03-06,2303496.0,Maison,167.9,5,75056,Paris,75
2024-09-01,1267672.0,Maison,111.0,5,75056,Paris,75
2022-12-17,1033983.0,Maison,107.2,5,75056,Paris,75
2023-11-10,1500968.0,Maison,109.9,5,75056,Paris,75
2022-07-15,2179823.0,Maison,158.9,5,75056,Paris,75
2023-04-16,2694494.0,Maison,192.3,5,75056,Paris,75
2024-08-31,1693336.0,Maison,123.0,5,75056,Paris,75
2023-07-29,1810639.0,Maison,129.0,5,75056,Paris,75
2022-03-09,2372375.0,Maison,192.8,5,75056,Paris,75
2022-02-02,1637742.0,Maison,119.7,5,75056,Paris,75
2024-03-26,2472379.0,Maison,199.1,5,75056,Paris,75
2023-05-08,2160952.0,Maison,195.8,5,75056,Paris,75
2023-11-11,2174694.0,Maison,159.0,5,75056,Paris,75
2022-06-10,1847684.0,Maison,140.5,5,75056,Paris,75
2022-04-20,2174349.0,Maison,152.3,5,75056,Paris,75
2022-06-05,1193572.0,Maison,111.4,5,75056,Paris,75
2024-03-23,1808936.0,Maison,136.1,5,75056,Paris,75
2023-07-14,2231088.0,Maison,199.8,5,75056,Paris,75
2023-04-13,2129038.0,Maison,181.0,5,75056,Paris,75
2024-06-03,1942566.0,Maison,137.6,5,75056,Paris,75
2024-02-18,1494429.0,Maison,120.4,5,75056,Paris,75
2023-05-20,1385143.0,Maison,110.2,5,75056,Paris,75
2022-11-12,1737919.0,Maison,173.9,5,75056,Paris,75
2022-11-12,1872111.0,Maison,140.1,5,75056,Paris,75
2022-08-07,1963802.0,Maison,176.6,5,75056,Paris,75
2024-06-29,1565184.0,Maison,110.8,5,75056,Paris,75
2022-09-29,1503493.0,Maison,138.0,5,75056,Paris,75
2024-11-15,1288225.0,Maison,110.4,5,75056,Paris,75
2023-12-26,1389854.0,Maison,142.9,5,75056,Paris,75
2023-10-27,1967015.0,Maison,157.8,5,75056,Paris,75
2024-04-27,1827527.0,Maison,189.2,5,75056,Paris,75
2023-05-13,1409924.0,Maison,140.9,5,75056,Paris,75
2024-02-19,1662074.0,Maison,159.6,5,75056,Paris,75
2023-07-04,1292739.0,Maison,118.7,5,75056,Paris,75
2024-06-09,1501398.0,Maison,151.6,5,75056,Paris,75
2022-06-07,1429526.0,Maison,129.5,5,75056,Paris,75
2024-10-12,1953079.0,Maison,138.2,5,75056,Paris,75
2022-08-08,1705151.0,Maison,161.8,5,75056,Paris,75
2024-03-21,1110625.0,Maison,115.3,5,75056,Paris,75
2023-11-06,1700400.0,Maison,135.2,5,75056,Paris,75
2022-10-06,1705709.0,Maison,146.2,5,75056,Paris,75
2023-02-16,1649395.0,Maison,132.0,5,75056,Paris,75
2024-03-26,1568944.0,Maison,150.1,5,75056,Paris,75
2024-10-02,2197590.0,Maison,199.8,5,75056,Paris,75
2023-10-30,2666689.0,Maison,199.7,5,75056,Paris,75
2024-03-15,1888629.0,Maison,139.7,5,75056,Paris,75
2023-02-14,1949238.0,Maison,138.5,5,75056,Paris,75
2022-02-25,1974594.0,Maison,161.6,5,75056,Paris,75
2023-03-06,2341889.0,Maison,198.2,5,75056,Paris,75
2022-05-22,1605765.0,Maison,146.0,5,75056,Paris,75
2024-04-17,2477176.0,Maison,184.6,5,75056,Paris,75
2023-09-13,1743517.0,Maison,169.8,5,75056,Paris,75
2024-05-16,1609236.0,Maison,126.1,5,75056,Paris,75
2024-09-08,1807834.0,Maison,181.6,5,75056,Paris,75
2024-05-06,1953693.0,Maison,160.6,5,75056,Paris,75
2024-01-07,2099069.0,Maison,156.7,5,75056,Paris,75
2022-06-24,2331282.0,Maison,172.7,5,75056,Paris,75
2023-12-29,1215124.0,Maison,112.6,5,75056,Paris,75
2024-03-29,1484837.0,Maison,118.4,5,75056,Paris,75
2024-05-31,2233856.0,Maison,199.6,5,75056,Paris,75
2023-03-31,1131233.0,Maison,112.3,5,75056,Paris,75
2023-03-29,1853432.0,Maison,153.3,5,75056,Paris,75
2024-10-21,1683741.0,Maison,146.7,5,75056,Paris,75
2024-09-15,1680632.0,Maison,116.8,5,75056,Paris,75
2022-06-25,1299988.0,Maison,112.1,5,75056,Paris,75
2022-10-18,1599257.0,Maison,113.3,5,75056,Paris,75
2023-02-28,1539676.0,Maison,136.9,5,75056,Paris,75
2022-07-19,1740372.0,Maison,154.4,5,75056,Paris,75
2023-10-16,1889892.0,Maison,146.0,5,75056,Paris,75
2022-08-24,1062908.0,Maison,108.3,5,75056,Paris,75
2022-08-12,1167415.0,Maison,103.8,5,75056,Paris,75
2023-05-15,1768191.0,Maison,170.2,5,75056,Paris,75
2023-11-09,1885147.0,Maison,153.9,5,75056,Paris,75
2023-04-20,2247958.0,Maison,158.3,5,75056,Paris,75
2023-01-17,2303670.0,Maison,182.5,5,75056,Paris,75
2022-03-01,1943762.0,Maison,166.5,5,75056,Paris,75
2024-07-09,2439792.0,Maison,176.3,5,75056,Paris,75
2023-03-16,332220.0,Appartement,42.4,1,92012,Boulogne-Billancourt,92
2022-05-09,289787.0,Appartement,32.1,1,92012,Boulogne-Billancourt,92
2023-01-18,385659.0,Appartement,42.0,1,92012,Boulogne-Billancourt,92
2022-08-22,261592.0,Appartement,36.3,1,92012,Boulogne-Billancourt,92
2024-12-16,315485.0,Appartement,33.6,1,92012,Boulogne-Billancourt,92
2024-03-06,396851.0,Appartement,52.3,1,92012,Boulogne-Billancourt,92
2023-12-14,364023.0,Appartement,42.9,1,92012,Boulogne-Billancourt,92
2022-12-20,290224.0,Appartement,36.0,1,92012,Boulogne-Billancourt,92
2023-09-02,427806.0,Appartement,48.2,1,92012,Boulogne-Billancourt,92
2022-10-02,433283.0,Appartement,51.0,1,92012,Boulogne-Billancourt,92
2022-08-28,256254.0,Appartement,34.9,1,92012,Boulogne-Billancourt,92
2024-11-12,278286.0,Appartement,31.5,1,92012,Boulogne-Billancourt,92
2024-02-25,314251.0,Appartement,36.9,1,92012,Boulogne-Billancourt,92
2022-12-21,309123.0,Appartement,37.9,1,92012,Boulogne-Billancourt,92
2022-10-15,338073.0,Appartement,41.4,1,92012,Boulogne-Billancourt,92
2022-04-20,294566.0,Appartement,31.6,1,92012,Boulogne-Billancourt,92
2024-09-19,480229.0,Appartement,49.6,1,92012,Boulogne-Billancourt,92
2024-11-01,278864.0,Appartement,30.2,1,92012,Boulogne-Billancourt,92
2024-10-04,347686.0,Appartement,44.0,1,92012,Boulogne-Billancourt,92
2024-09-27,351170.0,Appartement,37.7,1,92012,Boulogne-Billancourt,92
2023-03-28,260850.0,Appartement,31.0,1,92012,Boulogne-Billancourt,92
2023-08-15,256676.0,Appartement,34.4,1,92012,Boulogne-Billancourt,92
2024-10-11,250666.0,Appartement,31.1,1,92012,Boulogne-Billancourt,92
2022-08-22,285571.0,Appartement,41.2,1,92012,Boulogne-Billancourt,92
2024-01-22,281105.0,Appartement,33.7,1,92012,Boulogne-Billancourt,92
2024-06-22,370733.0,Appartement,41.0,1,92012,Boulogne-Billancourt,92
2022-07-29,403046.0,Appartement,41.1,1,92012,Boulogne-Billancourt,92
2023-05-22,402127.0,Appartement,46.2,1,92012,Boulogne-Billancourt,92
2024-07-10,339402.0,Appartement,34.5,1,92012,Boulogne-Billancourt,92
2022-06-28,315437.0,Appartement,33.6,1,92012,Boulogne-Billancourt,92
2023-05-01,376113.0,Appartement,38.3,1,92012,Boulogne-Billancourt,92
2023-12-20,289136.0,Appartement,32.2,1,92012,Boulogne-Billancourt,92
2024-05-26,423802.0,Appartement,49.5,1,92012,Boulogne-Billancourt,92
2023-02-28,217517.0,Appartement,31.0,1,92012,Boulogne-Billancourt,92
2023-12-20,443529.0,Appartement,48.2,1,92012,Boulogne-Billancourt,92
2022-12-11,347522.0,Appartement,40.8,1,92012,Boulogne-Billancourt,92
2023-08-16,312199.0,Appartement,35.2,1,92012,Boulogne-Billancourt,92
2024-11-19,404785.0,Appartement,41.8,1,92012,Boulogne-Billancourt,92
2022-07-15,464012.0,Appartement,52.8,1,92012,Boulogne-Billancourt,92
2024-04-22,272413.0,Appartement,30.2,1,92012,Boulogne-Billancourt,92
2022-09-17,500583.0,Appartement,51.0,1,92012,Boulogne-Billancourt,92
2022-10-27,316884.0,Appartement,45.3,1,92012,Boulogne-Billancourt,92
2024-03-15,422123.0,Appartement,45.5,1,92012,Boulogne-Billancourt,92
2023-07-05,334777.0,Appartement,39.6,1,92012,Boulogne-Billancourt,92
